


1,10/10/2022,25351.438538/2022-58,4805963/22-3,155,GENERICO - Registro de Medicamento
2,11/04/2023,25351.220974/2023-53,0360379/23-2,150,SIMILAR - Registro de Medicamento Similar
3,19/07/2023,25351.462477/2023-21,0747507/23-1,150,SIMILAR - Registro de Medicamento Similar
4,27/07/2023,25351.486521/2023-98,0786455/23-8,155,GENERICO - Registro de Medicamento
5,01/08/2023,25351.497429/2023-53,0803651/23-9,150,SIMILAR - Registro de Medicamento Similar
6,09/08/2023,25351.514739/2023-40,0831494/23-2,150,SIMILAR - Registro de Medicamento Similar
7,31/07/2023,25351.558013/2023-19,0900414/23-9,155,GENERICO - Registro de Medicamento
8,29/09/2023,25351.640845/2023-88,1036501/23-0,150,SIMILAR - Registro de Medicamento Similar
9,28/09/2023,25351.643250/2023-84,1040283/23-7,155,GENERICO - Registro de Medicamento
10,02/10/2023,25351.646273/2023-41,1044658/23-3,155,GENERICO - Registro de Medicamento
11,02/10/2023,25351.648400/2023-46,1048513/23-9,155,GENERICO - Registro de Medicamento
12,29/09/2023,25351.651831/2023-90,1054333/23-3,150,SIMILAR - Registro de Medicamento Similar
13,29/09/2023,25351.651836/2023-12,1054328/23-7,150,SIMILAR - Registro de Medicamento Similar
14,29/09/2023,25351.651820/2023-18,1054269/23-8,155,GENERICO - Registro de Medicamento
15,02/10/2023,25351.656805/2023-58,1061834/23-1,150,SIMILAR - Registro de Medicamento Similar
16,03/10/2023,25351.656677/2023-42,1061633/23-1,155,GENERICO - Registro de Medicamento
17,02/10/2023,25351.656812/2023-50,1061860/23-1,155,GENERICO - Registro de Medicamento
18,02/10/2023,25351.656860/2023-48,1061919/23-4,155,GENERICO - Registro de Medicamento
19,23/10/2023,25351.700223/2023-16,1143216/23-1,150,SIMILAR - Registro de Medicamento Similar
20,27/10/2023,25351.717108/2023-81,1175940/23-2,155,GENERICO - Registro de Medicamento
21,30/10/2023,25351.721267/2023-80,1185064/23-7,155,GENERICO - Registro de Medicamento
22,27/10/2023,25351.723116/2023-66,1188249/23-2,155,GENERICO - Registro de Medicamento
23,31/10/2023,25351.725383/2023-78,1191923/23-0,150,SIMILAR - Registro de Medicamento Similar
24,03/11/2023,25351.740794/2023-93,1216410/23-1,150,SIMILAR - Registro de Medicamento Similar
25,06/11/2023,25351.744382/2023-22,1222898/23-2,155,GENERICO - Registro de Medicamento
26,08/11/2023,25351.747179/2023-16,1228699/23-1,150,SIMILAR - Registro de Medicamento Similar
27,07/11/2023,25351.749366/2023-26,1232982/23-7,155,GENERICO - Registro de Medicamento
28,14/11/2023,25351.762698/2023-04,1256428/23-1,150,SIMILAR - Registro de Medicamento Similar
29,27/11/2023,25351.801421/2023-04,1336603/23-3,150,SIMILAR - Registro de Medicamento Similar
30,28/11/2023,25351.806065/2023-15,1345826/23-4,155,GENERICO - Registro de Medicamento
31,30/11/2023,25351.818186/2023-00,1370122/23-3,150,SIMILAR - Registro de Medicamento Similar
32,05/12/2023,25351.822511/2023-21,1379450/23-7,155,GENERICO - Registro de Medicamento
33,07/12/2023,25351.834309/2023-41,1399854/23-4,150,SIMILAR - Registro de Medicamento Similar
34,08/12/2023,25351.838575/2023-43,1408541/23-1,155,GENERICO - Registro de Medicamento
35,14/12/2023,25351.847122/2023-16,1423242/23-1,155,GENERICO - Registro de Medicamento
36,15/12/2023,25351.854885/2023-13,1437606/23-7,155,GENERICO - Registro de Medicamento
37,19/12/2023,25351.857511/2023-41,1442403/23-7,150,SIMILAR - Registro de Medicamento Similar
38,18/12/2023,25351.855988/2023-92,1439918/23-1,155,GENERICO - Registro de Medicamento
39,19/12/2023,25351.856630/2023-87,1441053/23-2,155,GENERICO - Registro de Medicamento
40,19/12/2023,25351.862962/2023-09,1451119/23-3,150,SIMILAR - Registro de Medicamento Similar
41,19/12/2023,25351.862970/2023-47,1451128/23-2,150,SIMILAR - Registro de Medicamento Similar
42,19/12/2023,25351.863013/2023-38,1451190/23-8,155,GENERICO - Registro de Medicamento
43,19/12/2023,25351.863017/2023-16,1451199/23-1,155,GENERICO - Registro de Medicamento
44,20/12/2023,25351.867000/2023-38,1458058/23-6,155,GENERICO - Registro de Medicamento
45,20/12/2023,25351.867001/2023-82,1458062/23-4,155,GENERICO - Registro de Medicamento
46,22/12/2023,25351.870455/2023-31,1463184/23-9,155,GENERICO - Registro de Medicamento
47,22/12/2023,25351.875437/2023-45,1470666/23-1,150,SIMILAR - Registro de Medicamento Similar
48,22/12/2023,25351.875518/2023-45,1470808/23-6,155,GENERICO - Registro de Medicamento
49,27/12/2023,25351.876953/2023-97,1473661/23-6,150,SIMILAR - Registro de Medicamento Similar
50,27/12/2023,25351.876998/2023-61,1473816/23-3,150,SIMILAR - Registro de Medicamento Similar
51,27/12/2023,25351.877013/2023-15,1473859/23-7,150,SIMILAR - Registro de Medicamento Similar
52,28/12/2023,25351.880114/2023-73,1479313/23-0,150,SIMILAR - Registro de Medicamento Similar
53,28/12/2023,25351.880128/2023-97,1479352/23-1,150,SIMILAR - Registro de Medicamento Similar
54,28/12/2023,25351.882435/2023-11,1482708/23-5,150,SIMILAR - Registro de Medicamento Similar
55,28/12/2023,25351.882460/2023-96,1482768/23-9,150,SIMILAR - Registro de Medicamento Similar
56,28/12/2023,25351.880105/2023-82,1479300/23-8,155,GENERICO - Registro de Medicamento
57,27/12/2023,25351.882246/2023-30,1482390/23-0,155,GENERICO - Registro de Medicamento
58,27/12/2023,25351.882257/2023-10,1482422/23-1,155,GENERICO - Registro de Medicamento
59,29/12/2023,25351.883460/2023-11,1484561/23-0,150,SIMILAR - Registro de Medicamento Similar
60,29/12/2023,25351.883463/2023-47,1484573/23-3,150,SIMILAR - Registro de Medicamento Similar
61,29/12/2023,25351.883473/2023-82,1484590/23-3,150,SIMILAR - Registro de Medicamento Similar
62,28/12/2023,25351.884998/2023-35,1486582/23-3,150,SIMILAR - Registro de Medicamento Similar
63,28/12/2023,25351.885065/2023-65,1486689/23-7,150,SIMILAR - Registro de Medicamento Similar
64,29/12/2023,25351.883451/2023-12,1484541/23-5,155,GENERICO - Registro de Medicamento
65,29/12/2023,25351.883472/2023-38,1484586/23-5,155,GENERICO - Registro de Medicamento
66,29/12/2023,25351.883515/2023-85,1484654/23-3,155,GENERICO - Registro de Medicamento
67,28/12/2023,25351.885101/2023-91,1486748/23-6,155,GENERICO - Registro de Medicamento
68,29/12/2023,25351.886481/2024-61,0000687/24-4,150,SIMILAR - Registro de Medicamento Similar
69,29/12/2023,25351.886514/2024-73,0000730/24-7,155,GENERICO - Registro de Medicamento
70,29/12/2023,25351.886543/2024-35,0000771/24-4,155,GENERICO - Registro de Medicamento
71,29/12/2023,25351.887240/2024-30,0001867/24-8,155,GENERICO - Registro de Medicamento
72,03/01/2024,25351.889876/2024-16,0005732/24-1,150,SIMILAR - Registro de Medicamento Similar
