


1,25/06/2010,25351.015658/0011,546337/10-8,10202,SIMILAR - Alteração moderada de excipiente
2,25/06/2010,25351.015658/0011,546370/10-0,10170,SIMILAR - Alteração moderada do processo de produção
3,15/03/2011,25000.024920/9623,215150/11-2,10206,SIMILAR - Alteração maior de excipiente
4,24/04/2012,25991.014023/78,0342561/12-4,1628,SIMILAR - Alteração de local de fabricação do fármaco
5,22/06/2012,25351.017986/0134,0519208/12-1,10186,SIMILAR - Alteração de equipamento com diferente desenho e princípio de funcionamento
6,22/06/2012,25351.017986/0134,0519191/12-2,10202,SIMILAR - Alteração moderada de excipiente
7,26/06/2012,25351.222093/2002-42,0532378/12-9,1628,SIMILAR - Alteração de local de fabricação do fármaco
8,26/06/2012,25351.222093/2002-42,0532375/12-4,10206,SIMILAR - Alteração maior de excipiente
9,18/02/2013,25991.014023/78,0122339/13-9,1628,SIMILAR - Alteração de local de fabricação do fármaco
10,26/12/2016,25351.615184/2010-50,2659163/16-1,1971,SIMILAR - Atualização de Especificações e Métodos Analíticos
11,30/09/2017,25351.615184/2010-50,2051217/17-1,10952,RDC 73/2016 - SIMILAR - Exclusão de um teste ou método obsoleto
12,20/10/2017,25351.615184/2010-50,2137044/17-3,10994,RDC 73/2016 - SIMILAR - Mudança maior de excipiente para formas farmacêuticas sólidas
13,11/12/2019,25991.002921/78,3420189/19-1,10955,RDC 73/2016 - SIMILAR - Ampliação dos limites de especificação
14,24/12/2019,25991.002921/78,3573436/19-1,10940,RDC 73/2016 - SIMILAR - Substituição de fabricante do IFA
15,24/12/2019,25991.002921/78,3573534/19-1,11051,RDC 73/2016 - SIMILAR - Inclusão maior de equipamento
16,24/12/2019,25991.002921/78,3573538/19-4,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento
17,24/12/2019,25991.002921/78,3573530/19-9,11048,RDC 73/2016 - SIMILAR - Inclusão maior do processo de produção do medicamento
18,24/12/2019,25991.002921/78,3573541/19-4,10994,RDC 73/2016 - SIMILAR - Mudança maior de excipiente para formas farmacêuticas sólidas
19,14/04/2023,25351.484645/2006-38,0376656/23-0,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
20,14/04/2023,25351.503065/2006-57,0376658/23-6,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
21,28/04/2023,25351.013248/0181,0429385/23-1,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
22,13/06/2023,25351.720488/2017-92,0595594/23-7,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
23,13/06/2023,25351.720488/2017-92,0595612/23-9,10982,RDC 73/2016 - SIMILAR - Mudança maior de excipientes para formas farmacêuticas em solução
24,13/06/2023,25351.720488/2017-92,0596897/23-6,11051,RDC 73/2016 - SIMILAR - Inclusão maior de equipamento
25,27/06/2023,25351.178175/2017-31,0653924/23-6,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
26,29/06/2023,25351.462163/2023-28,0666004/23-5,11725,RDC 73/2016 - NOVO - Inclusão de novo DIFA sem CADIFA
27,29/06/2023,25351.711143/2019-18,0666014/23-2,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
28,29/06/2023,25351.674980/2010-62,0666018/23-5,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
29,29/06/2023,25351.711143/2019-18,0666045/23-2,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
